"architecture","replicate","configuration","method","estimand","available","unavailable_reason","posterior_mean","posterior_sd","posterior_median","lower_95","upper_95","truth","bias","squared_error","interval_coverage","interpretation","chain_count","draws_per_chain"
"sparse_homogeneous",4,"low_rank_0999","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0999","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0999","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0999","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0999","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0999","sbayesc","global_nonnull_proportion",TRUE,"",0.00101134988971161,4.57364891044823e-05,0.00101062467000521,0.000922221239578686,0.00109660849495343,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_0999","sbayesc","heritability",TRUE,"",0.306433660198741,0.0188094521767483,0.307164157666265,0.269269246369889,0.344796900287407,0.3,0.00643366019874081,4.13919835528616e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",4,"low_rank_0999","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0999","sbayesc","vbs",TRUE,"",0.0102099114568037,0.00263264919643299,0.00979567845679364,0.00644677854637834,0.0166236188050373,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_0999","sbayesc","ves",TRUE,"",0.998446859119558,0.030115314202792,0.998437030997603,0.936864105796368,1.05654658644004,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_0999","sbayesc","vgs",TRUE,"",0.441432848785529,0.0320173940951479,0.441880859235771,0.378756277368072,0.50322647610139,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_0999","sbayesc","vld",TRUE,"",0.000730207775872098,0.000789749324099079,0.00075859505872225,-0.000944105191140317,0.0021924252180744,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_0999","sbayesc","vle",TRUE,"",0.440702641009657,0.0320099034366893,0.441311110718992,0.378059797225055,0.501861212151074,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_full","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_full","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_full","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_full","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_full","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_full","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_full","sbayesc","global_nonnull_proportion",TRUE,"",0.00101077611800394,4.52323642769779e-05,0.00100867884870988,0.000927488435097657,0.00110200023340743,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_full","sbayesc","heritability",TRUE,"",0.3070496249497,0.0178780118546825,0.307016332508775,0.273410208627847,0.341111881097628,0.3,0.0070496249496998,4.96972119314298e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",4,"low_rank_full","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_full","sbayesc","vbs",TRUE,"",0.0100742963723314,0.00251733139158203,0.0096673425573675,0.0064047604182931,0.0160585313479227,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_full","sbayesc","ves",TRUE,"",0.997621166590413,0.0288733067161759,0.996512492575197,0.94191428388824,1.05299229004746,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_full","sbayesc","vgs",TRUE,"",0.442357277122007,0.0312084289883855,0.440706794731175,0.386911102093088,0.504137589299327,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_full","sbayesc","vld",TRUE,"",0.000865594612926392,0.000769823056471534,0.000886871660897903,-0.000700112171623712,0.00233292945987392,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_full","sbayesc","vle",TRUE,"",0.44149168250908,0.0311357328730687,0.439288166871775,0.38663751104278,0.503909195569116,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"bed","bayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"bed","bayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"bed","bayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"bed","bayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"bed","bayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"bed","bayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"bed","bayesc","global_nonnull_proportion",TRUE,"",0.000988257929771335,4.27870666141449e-05,0.000991603177787153,0.000913287504918523,0.00105778926343009,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"bed","bayesc","heritability",TRUE,"",0.291310902728864,0.0156493167664334,0.291556051716021,0.258822503644739,0.32223734909657,0.3,-0.00868909727113631,7.55004113872685e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",5,"bed","bayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"bed","bayesc","vbs",TRUE,"",0.016549172556635,0.0051808754716605,0.0156288154761127,0.00937442329190472,0.0297938817719526,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"bed","bayesc","ves",TRUE,"",1.04738699458712,0.0259397163970666,1.04632767279986,0.99831233048004,1.10185659751079,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"bed","bayesc","vgs",TRUE,"",0.430895030517776,0.0295464882392862,0.430639542494347,0.372091029139932,0.489734972238388,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"bed","bayesc","vld",TRUE,"",0.0013992773535883,0.00291421779689628,0.00147489063188944,-0.00434981477248488,0.00701320339719379,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"bed","bayesc","vle",TRUE,"",0.429495753164187,0.0292451242574787,0.429408838318866,0.369360388743004,0.487716782268539,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"block_csr","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"block_csr","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"block_csr","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"block_csr","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"block_csr","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"block_csr","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"block_csr","sbayesc","global_nonnull_proportion",TRUE,"",0.00101804039956032,4.52579470322063e-05,0.00101669292534678,0.000927672369083599,0.00110811654591646,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"block_csr","sbayesc","heritability",TRUE,"",0.332373878746478,0.0178147793414291,0.332322815621644,0.297013449151908,0.365810010916195,0.3,0.0323738787464783,0.00104806802509168,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",5,"block_csr","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"block_csr","sbayesc","vbs",TRUE,"",0.010400782026566,0.0025418102548435,0.0100008548565099,0.00664700681624483,0.0171060239431145,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"block_csr","sbayesc","ves",TRUE,"",0.986993099528141,0.0293337164821858,0.986311049026062,0.932243337112911,1.04587677979675,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"block_csr","sbayesc","vgs",TRUE,"",0.491666278477194,0.0320533813359239,0.492061249983121,0.427845487398174,0.554449390939345,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"block_csr","sbayesc","vld",TRUE,"",-0.000377410067989425,0.000895821368806371,-0.000362930471947021,-0.00218175813040183,0.00126086934825139,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"block_csr","sbayesc","vle",TRUE,"",0.492043688545184,0.0321374578549369,0.492413814409621,0.427651426487328,0.554482872442156,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"full_csr","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"full_csr","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"full_csr","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"full_csr","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"full_csr","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"full_csr","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"full_csr","sbayesc","global_nonnull_proportion",TRUE,"",0.00101700016788332,4.41729072724712e-05,0.00101624569734605,0.00093401630348012,0.00110819351434647,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"full_csr","sbayesc","heritability",TRUE,"",0.330281566452255,0.0179057144411935,0.329497931556895,0.295174794404992,0.364828066503033,0.3,0.0302815664522553,0.000916973266802352,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",5,"full_csr","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"full_csr","sbayesc","vbs",TRUE,"",0.0104678528821457,0.00260413086714768,0.0100513170850162,0.00673868501212789,0.0167720567702058,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"full_csr","sbayesc","ves",TRUE,"",0.989419538448746,0.030311998885202,0.988221200269518,0.929920297645424,1.05137069313532,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"full_csr","sbayesc","vgs",TRUE,"",0.488268306427566,0.0326945000180452,0.485958981840832,0.42460627112754,0.553020426435332,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"full_csr","sbayesc","vld",TRUE,"",-0.000256174894997584,0.000712203348183455,-0.000228265786639287,-0.00165915415792147,0.00113654779411022,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"full_csr","sbayesc","vle",TRUE,"",0.488524481322564,0.0327316938920637,0.486452157564907,0.424413463704082,0.554180827181257,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_0995","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0995","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0995","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0995","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0995","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0995","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0995","sbayesc","global_nonnull_proportion",TRUE,"",0.00101630093741003,4.33893340053833e-05,0.00101600349186423,0.000932040251494068,0.00110492306607015,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_0995","sbayesc","heritability",TRUE,"",0.328042527448567,0.0187222932691901,0.328472637337997,0.291165623562598,0.366070467803194,0.3,0.0280425274485668,0.000786383345703621,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",5,"low_rank_0995","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0995","sbayesc","vbs",TRUE,"",0.0104877675098716,0.00250276013770269,0.0100309098820008,0.00680560588850783,0.016385949862846,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_0995","sbayesc","ves",TRUE,"",0.994512351193064,0.0302122111354871,0.995082588794696,0.933462478344391,1.05396999943524,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_0995","sbayesc","vgs",TRUE,"",0.485877262989547,0.0340729906737055,0.48534629932585,0.420878591341584,0.555832946802415,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_0995","sbayesc","vld",TRUE,"",-0.000475608508704723,0.000898411422779457,-0.000429150154484886,-0.00231185970094818,0.00119174204995215,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_0995","sbayesc","vle",TRUE,"",0.486352871498252,0.0342206731291481,0.485653972293049,0.420989323770553,0.557999461748729,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_0999","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0999","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0999","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0999","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0999","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0999","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0999","sbayesc","global_nonnull_proportion",TRUE,"",0.001019407765055,4.52928416172407e-05,0.00101937271978659,0.000929583937835739,0.00111295387505623,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_0999","sbayesc","heritability",TRUE,"",0.333139419870227,0.0185381211779201,0.333421200932906,0.297517505701537,0.368447700183667,0.3,0.0331394198702269,0.00109822114933519,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",5,"low_rank_0999","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_0999","sbayesc","vbs",TRUE,"",0.0105559231518384,0.0024056554954743,0.0101712695200864,0.0067451720115173,0.0159943800989269,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_0999","sbayesc","ves",TRUE,"",0.98754768208175,0.0293082889752493,0.985904449309544,0.932719140866073,1.0462337178164,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_0999","sbayesc","vgs",TRUE,"",0.493719234701617,0.0339445705376493,0.493350140805757,0.428362037910438,0.561828093653691,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_0999","sbayesc","vld",TRUE,"",-0.000450321853321471,0.000912368571941723,-0.000424110026604863,-0.00240950807531196,0.00122940660397936,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_0999","sbayesc","vle",TRUE,"",0.494169556554939,0.0341113557818972,0.494064043791031,0.428057563851431,0.562203639932474,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_full","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_full","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_full","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_full","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_full","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_full","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_full","sbayesc","global_nonnull_proportion",TRUE,"",0.00102012050129473,4.4423321092779e-05,0.00101968542849036,0.000933428394248099,0.00110599447134651,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_full","sbayesc","heritability",TRUE,"",0.332572269352907,0.0186550023199636,0.331684226076207,0.29921970991418,0.371283870830374,0.3,0.0325722693529066,0.0010609527307983,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",5,"low_rank_full","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",5,"low_rank_full","sbayesc","vbs",TRUE,"",0.0106085707187045,0.00261887289462885,0.0101656290711448,0.00682874751999734,0.0169385669789836,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_full","sbayesc","ves",TRUE,"",0.988536575107233,0.0292404132171801,0.988771181748828,0.933279311656773,1.04390965580361,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_full","sbayesc","vgs",TRUE,"",0.492962183716735,0.0342097691373142,0.491048047979255,0.42863920443614,0.563970590346649,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_full","sbayesc","vld",TRUE,"",-0.000365822385779796,0.000897557826050716,-0.000333619208106567,-0.00224330939593483,0.00131362891316503,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",5,"low_rank_full","sbayesc","vle",TRUE,"",0.493328006102515,0.0343315380247014,0.491572719612726,0.428795892636779,0.565459824711884,,,,,"posterior_behaviour",4,250
"sparse_mixture",1,"bed","bayesr","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"bed","bayesr","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"bed","bayesr","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"bed","bayesr","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"bed","bayesr","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"bed","bayesr","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"bed","bayesr","global_nonnull_proportion",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"bed","bayesr","heritability",TRUE,"",0.275962263114065,0.0162914174159082,0.275857586772646,0.243270809282261,0.308548741887949,0.3,-0.0240377368859347,0.000577812794597425,TRUE,"parameter_recovery",4,1000
"sparse_mixture",1,"bed","bayesr","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"bed","bayesr","vbs",TRUE,"",0.00360296634365587,0.000586407676450121,0.00354347464597194,0.00262599220613907,0.00498694605604233,,,,,"posterior_behaviour",4,1000
"sparse_mixture",1,"bed","bayesr","ves",TRUE,"",1.01095175673143,0.0277030498464049,1.01045266904247,0.959012971250079,1.06696659142205,,,,,"posterior_behaviour",4,1000
"sparse_mixture",1,"bed","bayesr","vgs",TRUE,"",0.385555449164306,0.0271691378149518,0.38497530997358,0.33263869114836,0.439561503370878,,,,,"posterior_behaviour",4,1000
"sparse_mixture",1,"bed","bayesr","vld",TRUE,"",-0.00382918199663479,0.00649508114212824,-0.00363250801209933,-0.0171582470172361,0.00857895094700745,,,,,"posterior_behaviour",4,1000
"sparse_mixture",1,"bed","bayesr","vle",TRUE,"",0.38938463116094,0.028154678122158,0.388564084492372,0.335130068007283,0.447263464541876,,,,,"posterior_behaviour",4,1000
"sparse_mixture",1,"block_csr","sbayesr","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"block_csr","sbayesr","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"block_csr","sbayesr","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"block_csr","sbayesr","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"block_csr","sbayesr","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"block_csr","sbayesr","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"block_csr","sbayesr","global_nonnull_proportion",TRUE,"",0.00996018254513799,0.000141935970715594,0.0099586837592216,0.00967761399688152,0.010249374227064,,,,,"posterior_behaviour",4,1000
"sparse_mixture",1,"block_csr","sbayesr","heritability",TRUE,"",0.377278832760393,0.0239408203761724,0.377525846435878,0.32955688425297,0.424565508224424,0.3,0.0772788327603932,0.00597201799280882,FALSE,"parameter_recovery",4,1000
"sparse_mixture",1,"block_csr","sbayesr","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"block_csr","sbayesr","vbs",TRUE,"",0.00452422570658869,0.000762123471698962,0.00442980108941332,0.00330583799485518,0.00631284492157719,,,,,"posterior_behaviour",4,1000
"sparse_mixture",1,"block_csr","sbayesr","ves",TRUE,"",0.869886208241472,0.0353402407968528,0.869197000056437,0.802093202793778,0.939642993780942,,,,,"posterior_behaviour",4,1000
"sparse_mixture",1,"block_csr","sbayesr","vgs",TRUE,"",0.527376260292074,0.0392246615886363,0.526661047998121,0.451133060180192,0.60571842279432,,,,,"posterior_behaviour",4,1000
"sparse_mixture",1,"block_csr","sbayesr","vld",TRUE,"",-0.000854704427471364,0.00152848245933629,-0.000807869320607335,-0.00390711205353649,0.00205429451684714,,,,,"posterior_behaviour",4,1000
"sparse_mixture",1,"block_csr","sbayesr","vle",TRUE,"",0.528230964719546,0.0394240582107656,0.527286984653982,0.451972300043392,0.607670704828826,,,,,"posterior_behaviour",4,1000
"sparse_mixture",1,"full_csr","sbayesr","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"full_csr","sbayesr","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"full_csr","sbayesr","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"full_csr","sbayesr","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"full_csr","sbayesr","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"full_csr","sbayesr","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"full_csr","sbayesr","global_nonnull_proportion",TRUE,"",0.00995977096221115,0.000142395772311426,0.0099595192057112,0.00967904989057794,0.0102397796137686,,,,,"posterior_behaviour",4,2000
"sparse_mixture",1,"full_csr","sbayesr","heritability",TRUE,"",0.377230199311784,0.0237121574407718,0.377295275974481,0.331406764046255,0.424372246771462,0.3,0.0772301993117844,0.00596450368573794,FALSE,"parameter_recovery",4,2000
"sparse_mixture",1,"full_csr","sbayesr","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"full_csr","sbayesr","vbs",TRUE,"",0.00453762423323929,0.000745648637490397,0.00446429167904197,0.00330999032246223,0.00622033815849153,,,,,"posterior_behaviour",4,2000
"sparse_mixture",1,"full_csr","sbayesr","ves",TRUE,"",0.870643550923823,0.0351923986966178,0.870638937277534,0.801142705937533,0.940185979730756,,,,,"posterior_behaviour",4,2000
"sparse_mixture",1,"full_csr","sbayesr","vgs",TRUE,"",0.5276897056343,0.0385143631815836,0.526632589933023,0.455060842264378,0.60338722297829,,,,,"posterior_behaviour",4,2000
"sparse_mixture",1,"full_csr","sbayesr","vld",TRUE,"",-0.00015151960912017,0.00124364810935646,-0.000117511608964505,-0.00278553903964708,0.00218104164961606,,,,,"posterior_behaviour",4,2000
"sparse_mixture",1,"full_csr","sbayesr","vle",TRUE,"",0.527841225243421,0.0385635988273231,0.526833959934024,0.454637621203797,0.603476990180374,,,,,"posterior_behaviour",4,2000
"sparse_mixture",1,"low_rank_0995","sbayesr","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"low_rank_0995","sbayesr","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"low_rank_0995","sbayesr","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_mixture",1,"low_rank_0995","sbayesr","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
