"replicate","method","trait","study","scenario","locus_id","set_id","coverage_type","covered","set_size","cumulative_pip","status.x","reason.x","architecture","simulation_seed","causal_selection_seed","mcmc_seed","sblr_version","qgg_version","sblrbench_commit","method_controls","runtime","convergence_status","status.y","reason.y"
5,"st_csr_sbayesr","D1","01_finemapping","separated","12:67831306","locus4:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3006,2006,10504,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10504,""convergence"":""core"",""verbose"":false}",56.6300000000001,"reported","ok",""
5,"st_csr_sbayesr","D1","01_finemapping","separated","15:53141726","locus5:CS1","exact",TRUE,1,NA,"ok","","separated",3006,2006,10504,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10504,""convergence"":""core"",""verbose"":false}",56.6300000000001,"reported","ok",""
5,"st_csr_sbayesr","D1","01_finemapping","separated","15:53141726","locus5:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3006,2006,10504,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10504,""convergence"":""core"",""verbose"":false}",56.6300000000001,"reported","ok",""
5,"st_csr_sbayesr","D1","01_finemapping","separated","16:78066566","locus6:CS1","exact",TRUE,1,NA,"ok","","separated",3006,2006,10504,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10504,""convergence"":""core"",""verbose"":false}",56.6300000000001,"reported","ok",""
5,"st_csr_sbayesr","D1","01_finemapping","separated","16:78066566","locus6:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3006,2006,10504,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10504,""convergence"":""core"",""verbose"":false}",56.6300000000001,"reported","ok",""
6,"st_bed_bayesc","D1","01_finemapping","separated","1:20571691","locus1:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10601,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10601,""convergence"":""core"",""verbose"":false}",68.3799999999997,"reported","ok",""
6,"st_bed_bayesc","D1","01_finemapping","separated","1:20571691","locus1:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10601,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10601,""convergence"":""core"",""verbose"":false}",68.3799999999997,"reported","ok",""
6,"st_bed_bayesc","D1","01_finemapping","separated","7:72391112","locus2:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10601,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10601,""convergence"":""core"",""verbose"":false}",68.3799999999997,"reported","ok",""
6,"st_bed_bayesc","D1","01_finemapping","separated","7:72391112","locus2:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10601,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10601,""convergence"":""core"",""verbose"":false}",68.3799999999997,"reported","ok",""
6,"st_bed_bayesc","D1","01_finemapping","separated","7:136875269","locus3:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10601,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10601,""convergence"":""core"",""verbose"":false}",68.3799999999997,"reported","ok",""
6,"st_bed_bayesc","D1","01_finemapping","separated","7:136875269","locus3:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10601,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10601,""convergence"":""core"",""verbose"":false}",68.3799999999997,"reported","ok",""
6,"st_bed_bayesc","D1","01_finemapping","separated","8:5570972","locus4:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10601,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10601,""convergence"":""core"",""verbose"":false}",68.3799999999997,"reported","ok",""
6,"st_bed_bayesc","D1","01_finemapping","separated","8:5570972","locus4:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10601,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10601,""convergence"":""core"",""verbose"":false}",68.3799999999997,"reported","ok",""
6,"st_bed_bayesc","D1","01_finemapping","separated","13:34733484","locus5:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10601,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10601,""convergence"":""core"",""verbose"":false}",68.3799999999997,"reported","ok",""
6,"st_bed_bayesc","D1","01_finemapping","separated","13:34733484","locus5:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10601,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10601,""convergence"":""core"",""verbose"":false}",68.3799999999997,"reported","ok",""
6,"st_bed_bayesc","D1","01_finemapping","separated","15:84492592","locus6:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10601,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10601,""convergence"":""core"",""verbose"":false}",68.3799999999997,"reported","ok",""
6,"st_bed_bayesc","D1","01_finemapping","separated","15:84492592","locus6:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10601,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10601,""convergence"":""core"",""verbose"":false}",68.3799999999997,"reported","ok",""
6,"st_bed_bayesr","D1","01_finemapping","separated","1:20571691","locus1:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10602,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10602,""convergence"":""core"",""verbose"":false}",88.3699999999999,"reported","ok",""
6,"st_bed_bayesr","D1","01_finemapping","separated","1:20571691","locus1:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10602,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10602,""convergence"":""core"",""verbose"":false}",88.3699999999999,"reported","ok",""
6,"st_bed_bayesr","D1","01_finemapping","separated","7:72391112","locus2:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10602,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10602,""convergence"":""core"",""verbose"":false}",88.3699999999999,"reported","ok",""
6,"st_bed_bayesr","D1","01_finemapping","separated","7:72391112","locus2:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10602,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10602,""convergence"":""core"",""verbose"":false}",88.3699999999999,"reported","ok",""
6,"st_bed_bayesr","D1","01_finemapping","separated","7:136875269","locus3:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10602,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10602,""convergence"":""core"",""verbose"":false}",88.3699999999999,"reported","ok",""
6,"st_bed_bayesr","D1","01_finemapping","separated","7:136875269","locus3:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10602,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10602,""convergence"":""core"",""verbose"":false}",88.3699999999999,"reported","ok",""
6,"st_bed_bayesr","D1","01_finemapping","separated","8:5570972","locus4:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10602,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10602,""convergence"":""core"",""verbose"":false}",88.3699999999999,"reported","ok",""
6,"st_bed_bayesr","D1","01_finemapping","separated","8:5570972","locus4:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10602,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10602,""convergence"":""core"",""verbose"":false}",88.3699999999999,"reported","ok",""
6,"st_bed_bayesr","D1","01_finemapping","separated","13:34733484","locus5:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10602,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10602,""convergence"":""core"",""verbose"":false}",88.3699999999999,"reported","ok",""
6,"st_bed_bayesr","D1","01_finemapping","separated","13:34733484","locus5:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10602,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10602,""convergence"":""core"",""verbose"":false}",88.3699999999999,"reported","ok",""
6,"st_bed_bayesr","D1","01_finemapping","separated","15:84492592","locus6:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10602,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10602,""convergence"":""core"",""verbose"":false}",88.3699999999999,"reported","ok",""
6,"st_bed_bayesr","D1","01_finemapping","separated","15:84492592","locus6:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10602,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10602,""convergence"":""core"",""verbose"":false}",88.3699999999999,"reported","ok",""
6,"st_csr_sbayesc","D1","01_finemapping","separated","1:20571691","locus1:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10603,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10603,""convergence"":""core"",""verbose"":false}",21.21,"reported","ok",""
6,"st_csr_sbayesc","D1","01_finemapping","separated","1:20571691","locus1:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10603,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10603,""convergence"":""core"",""verbose"":false}",21.21,"reported","ok",""
6,"st_csr_sbayesc","D1","01_finemapping","separated","7:72391112","locus2:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10603,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10603,""convergence"":""core"",""verbose"":false}",21.21,"reported","ok",""
6,"st_csr_sbayesc","D1","01_finemapping","separated","7:72391112","locus2:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10603,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10603,""convergence"":""core"",""verbose"":false}",21.21,"reported","ok",""
6,"st_csr_sbayesc","D1","01_finemapping","separated","7:136875269","locus3:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10603,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10603,""convergence"":""core"",""verbose"":false}",21.21,"reported","ok",""
6,"st_csr_sbayesc","D1","01_finemapping","separated","7:136875269","locus3:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10603,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10603,""convergence"":""core"",""verbose"":false}",21.21,"reported","ok",""
6,"st_csr_sbayesc","D1","01_finemapping","separated","8:5570972","locus4:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10603,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10603,""convergence"":""core"",""verbose"":false}",21.21,"reported","ok",""
6,"st_csr_sbayesc","D1","01_finemapping","separated","8:5570972","locus4:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10603,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10603,""convergence"":""core"",""verbose"":false}",21.21,"reported","ok",""
6,"st_csr_sbayesc","D1","01_finemapping","separated","13:34733484","locus5:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10603,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10603,""convergence"":""core"",""verbose"":false}",21.21,"reported","ok",""
6,"st_csr_sbayesc","D1","01_finemapping","separated","13:34733484","locus5:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10603,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10603,""convergence"":""core"",""verbose"":false}",21.21,"reported","ok",""
6,"st_csr_sbayesc","D1","01_finemapping","separated","15:84492592","locus6:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10603,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10603,""convergence"":""core"",""verbose"":false}",21.21,"reported","ok",""
6,"st_csr_sbayesc","D1","01_finemapping","separated","15:84492592","locus6:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10603,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10603,""convergence"":""core"",""verbose"":false}",21.21,"reported","ok",""
6,"st_csr_sbayesr","D1","01_finemapping","separated","1:20571691","locus1:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10604,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10604,""convergence"":""core"",""verbose"":false}",54.3000000000002,"reported","ok",""
6,"st_csr_sbayesr","D1","01_finemapping","separated","1:20571691","locus1:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10604,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10604,""convergence"":""core"",""verbose"":false}",54.3000000000002,"reported","ok",""
6,"st_csr_sbayesr","D1","01_finemapping","separated","7:72391112","locus2:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10604,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10604,""convergence"":""core"",""verbose"":false}",54.3000000000002,"reported","ok",""
6,"st_csr_sbayesr","D1","01_finemapping","separated","7:72391112","locus2:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10604,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10604,""convergence"":""core"",""verbose"":false}",54.3000000000002,"reported","ok",""
6,"st_csr_sbayesr","D1","01_finemapping","separated","7:136875269","locus3:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10604,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10604,""convergence"":""core"",""verbose"":false}",54.3000000000002,"reported","ok",""
6,"st_csr_sbayesr","D1","01_finemapping","separated","7:136875269","locus3:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10604,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10604,""convergence"":""core"",""verbose"":false}",54.3000000000002,"reported","ok",""
6,"st_csr_sbayesr","D1","01_finemapping","separated","8:5570972","locus4:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10604,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10604,""convergence"":""core"",""verbose"":false}",54.3000000000002,"reported","ok",""
6,"st_csr_sbayesr","D1","01_finemapping","separated","8:5570972","locus4:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10604,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10604,""convergence"":""core"",""verbose"":false}",54.3000000000002,"reported","ok",""
6,"st_csr_sbayesr","D1","01_finemapping","separated","13:34733484","locus5:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10604,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10604,""convergence"":""core"",""verbose"":false}",54.3000000000002,"reported","ok",""
6,"st_csr_sbayesr","D1","01_finemapping","separated","13:34733484","locus5:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10604,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10604,""convergence"":""core"",""verbose"":false}",54.3000000000002,"reported","ok",""
6,"st_csr_sbayesr","D1","01_finemapping","separated","15:84492592","locus6:CS1","exact",TRUE,1,NA,"ok","","separated",3007,2007,10604,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10604,""convergence"":""core"",""verbose"":false}",54.3000000000002,"reported","ok",""
6,"st_csr_sbayesr","D1","01_finemapping","separated","15:84492592","locus6:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3007,2007,10604,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10604,""convergence"":""core"",""verbose"":false}",54.3000000000002,"reported","ok",""
7,"st_bed_bayesc","D1","01_finemapping","separated","1:103648978","locus1:CS1","exact",TRUE,1,NA,"ok","","separated",3008,2008,10701,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10701,""convergence"":""core"",""verbose"":false}",64.3600000000001,"reported","ok",""
7,"st_bed_bayesc","D1","01_finemapping","separated","1:103648978","locus1:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3008,2008,10701,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10701,""convergence"":""core"",""verbose"":false}",64.3600000000001,"reported","ok",""
7,"st_bed_bayesc","D1","01_finemapping","separated","3:21428273","locus2:CS1","exact",TRUE,1,NA,"ok","","separated",3008,2008,10701,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10701,""convergence"":""core"",""verbose"":false}",64.3600000000001,"reported","ok",""
7,"st_bed_bayesc","D1","01_finemapping","separated","3:21428273","locus2:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3008,2008,10701,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10701,""convergence"":""core"",""verbose"":false}",64.3600000000001,"reported","ok",""
7,"st_bed_bayesc","D1","01_finemapping","separated","4:184693389","locus3:CS1","exact",TRUE,1,NA,"ok","","separated",3008,2008,10701,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10701,""convergence"":""core"",""verbose"":false}",64.3600000000001,"reported","ok",""
7,"st_bed_bayesc","D1","01_finemapping","separated","4:184693389","locus3:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3008,2008,10701,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10701,""convergence"":""core"",""verbose"":false}",64.3600000000001,"reported","ok",""
7,"st_bed_bayesc","D1","01_finemapping","separated","9:134202251","locus4:CS1","exact",TRUE,1,NA,"ok","","separated",3008,2008,10701,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10701,""convergence"":""core"",""verbose"":false}",64.3600000000001,"reported","ok",""
7,"st_bed_bayesc","D1","01_finemapping","separated","9:134202251","locus4:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3008,2008,10701,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10701,""convergence"":""core"",""verbose"":false}",64.3600000000001,"reported","ok",""
7,"st_bed_bayesc","D1","01_finemapping","separated","11:51518624","locus5:CS1","exact",TRUE,1,NA,"ok","","separated",3008,2008,10701,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10701,""convergence"":""core"",""verbose"":false}",64.3600000000001,"reported","ok",""
7,"st_bed_bayesc","D1","01_finemapping","separated","11:51518624","locus5:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3008,2008,10701,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10701,""convergence"":""core"",""verbose"":false}",64.3600000000001,"reported","ok",""
7,"st_bed_bayesr","D1","01_finemapping","separated","1:103648978","locus1:CS1","exact",TRUE,1,NA,"ok","","separated",3008,2008,10702,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10702,""convergence"":""core"",""verbose"":false}",91.7399999999998,"reported","ok",""
