"architecture","replicate","configuration","source_sha","package_version","operator_contract","representation","eigen_prop","block_start","block_size","positive_rank","retained_rank","retained_rank_fraction","positive_eigenvalue_mass","retained_eigenvalue_mass","retained_mass_fraction","minimum_retained_eigenvalue","maximum_omitted_eigenvalue","negative_eigenvalue_count","negative_eigenvalue_mass","eigenvalue_tolerance"
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,20000,1000,1000,996,0.996,1000,999.112598952421,0.999112598952421,0.230373530017622,0.228777134697782,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,21000,1000,1000,996,0.996,999.999999999999,999.108043651291,0.999108043651292,0.232095509605064,0.22880474671063,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,22000,1000,1000,996,0.996,1000,999.110737364713,0.999110737364712,0.227854289507445,0.226212884705037,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,23000,1000,1000,996,0.996,1000,999.100560810012,0.999100560810012,0.231185565060667,0.22876808322033,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,24000,1000,1000,996,0.996,1000,999.094620470069,0.99909462047007,0.233076305615231,0.231640888558769,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,25000,1000,1000,996,0.996,1000,999.089675557188,0.999089675557187,0.233652166542555,0.229979533702877,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,26000,1000,1000,996,0.996,1000,999.10634728642,0.99910634728642,0.23202649338326,0.229974756723736,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,27000,1000,1000,996,0.996,999.999999999999,999.10824418839,0.999108244188391,0.232051179002226,0.22851189948249,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,28000,1000,1000,996,0.996,1000,999.103962914349,0.999103962914349,0.231722015911063,0.230975303536192,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,29000,1000,1000,996,0.996,1000,999.104881907244,0.999104881907245,0.227485482971094,0.226389551582253,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,30000,1000,1000,996,0.996,1000,999.10315357252,0.99910315357252,0.231610903834173,0.229085718561122,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,31000,1000,1000,996,0.996,1000,999.109521176579,0.999109521176579,0.232105138190476,0.226354183699216,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,32000,1000,1000,996,0.996,1000,999.098163474607,0.999098163474607,0.231382370233829,0.228328548457489,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,33000,1000,1000,996,0.996,1000,999.103549992516,0.999103549992516,0.230979896314938,0.228250806098016,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,34000,1000,1000,996,0.996,999.999999999999,999.103889036618,0.999103889036619,0.231730195648976,0.23075013071469,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,35000,1000,1000,996,0.996,1000,999.101869028832,0.999101869028831,0.23165411197896,0.227606788437374,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,36000,1000,1000,996,0.996,1000,999.097812519124,0.999097812519125,0.232578042880583,0.229477851760249,0,0,1e-10
"sparse_homogeneous",5,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,37000,991,991,987,0.995963673057518,991,990.094772162435,0.999086551122538,0.232737087204271,0.230874093239065,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,0,1000,1000,1000,1,1000,1000,0.999999999999999,0.218751401882285,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,1000,1000,1000,1000,1,1000,1000,1,0.222344542750014,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,2000,1000,1000,1000,1,1000,999.999999999999,0.999999999999999,0.212284985330496,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,3000,1000,1000,1000,1,1000,1000,1,0.219090862227033,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,4000,1000,1000,1000,1,1000,1000,0.999999999999999,0.217947752177413,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,5000,1000,1000,1000,1,1000,1000,1,0.220057631454435,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,6000,1000,1000,1000,1,999.999999999999,1000,1,0.218146584054512,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,7000,1000,1000,1000,1,1000,1000,1,0.224841880236742,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,8000,1000,1000,1000,1,999.999999999999,1000,1,0.217486034988821,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,9000,1000,1000,1000,1,1000,1000,1,0.219737154649289,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,10000,1000,1000,1000,1,1000,1000,1,0.218977814951911,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,11000,1000,1000,1000,1,1000,999.999999999999,0.999999999999999,0.216155698769498,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,12000,1000,1000,1000,1,1000,1000,0.999999999999999,0.220422008994275,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,13000,1000,1000,1000,1,1000,999.999999999999,0.999999999999999,0.216541718317696,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,14000,1000,1000,1000,1,1000,1000,0.999999999999999,0.21932941717871,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,15000,1000,1000,1000,1,999.999999999999,999.999999999999,1,0.21298830662484,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,16000,1000,1000,1000,1,1000,1000,1,0.221990126640568,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,17000,1000,1000,1000,1,1000,1000,1,0.221324258515712,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,18000,1000,1000,1000,1,999.999999999999,1000,1,0.214215431351009,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,19000,1000,1000,1000,1,1000,1000,0.999999999999999,0.220113116999251,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,20000,1000,1000,1000,1,1000,999.999999999999,0.999999999999999,0.216623215761337,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,21000,1000,1000,1000,1,999.999999999999,999.999999999999,1,0.217088315764642,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,22000,1000,1000,1000,1,1000,1000,1,0.219005731172987,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,23000,1000,1000,1000,1,1000,1000,1,0.221377978946832,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,24000,1000,1000,1000,1,1000,999.999999999999,1,0.220558367463341,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,25000,1000,1000,1000,1,1000,1000,1,0.222677906781227,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,26000,1000,1000,1000,1,1000,1000,1,0.216479710365587,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,27000,1000,1000,1000,1,999.999999999999,999.999999999999,1,0.214973902610228,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,28000,1000,1000,1000,1,1000,1000,1,0.216388695733095,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,29000,1000,1000,1000,1,1000,1000,1,0.219361907673144,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,30000,1000,1000,1000,1,1000,1000,1,0.220066677109801,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,31000,1000,1000,1000,1,1000,999.999999999999,0.999999999999999,0.215810932542195,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,32000,1000,1000,1000,1,1000,1000,1,0.220149169936893,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,33000,1000,1000,1000,1,1000,1000,0.999999999999999,0.218491556258751,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,34000,1000,1000,1000,1,999.999999999999,1000,1,0.216847415846958,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,35000,1000,1000,1000,1,1000,1000,1,0.21892741940509,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,36000,1000,1000,1000,1,1000,1000,1,0.220051822995618,0,0,0,1e-10
"sparse_homogeneous",5,"low_rank_full","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",1,37000,991,991,991,1,991,991,1,0.222533110965216,0,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,0,1000,1000,980,0.98,1000,995.167478010348,0.995167478010348,0.260395711083494,0.259528462287529,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,1000,1000,1000,980,0.98,1000,995.19278445077,0.995192784450771,0.259217335850789,0.258151912401072,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,2000,1000,1000,980,0.98,1000,995.15193607934,0.99515193607934,0.261073770436081,0.259841839160425,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,3000,1000,1000,980,0.98,1000,995.158223862597,0.995158223862597,0.26123053923394,0.259149717472679,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,4000,1000,1000,980,0.98,1000,995.165424928499,0.995165424928499,0.259566266366162,0.25783146903242,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,5000,1000,1000,980,0.98,1000,995.146660715296,0.995146660715296,0.261032272015392,0.258093825486476,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,6000,1000,1000,980,0.98,999.999999999999,995.179761940966,0.995179761940968,0.260961913317094,0.259056029661969,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,7000,1000,1000,980,0.98,1000,995.171640025712,0.995171640025713,0.259775760033487,0.258998293031135,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,8000,1000,1000,980,0.98,999.999999999999,995.144263364169,0.99514426336417,0.262229017434252,0.26057054343578,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,9000,1000,1000,980,0.98,1000,995.167739551256,0.995167739551256,0.259694735873952,0.258709130548571,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,10000,1000,1000,980,0.98,1000,995.159096603111,0.99515909660311,0.260614711875014,0.259064124720855,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,11000,1000,1000,980,0.98,1000,995.158372435602,0.995158372435602,0.26147544233939,0.260808034788784,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,12000,1000,1000,980,0.98,1000,995.179666171229,0.995179666171228,0.259284132933339,0.257664894549849,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,13000,1000,1000,980,0.98,1000,995.195359172155,0.995195359172155,0.260615756901156,0.256732956860863,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,14000,1000,1000,980,0.98,1000,995.16317314587,0.995163173145869,0.260042025841487,0.258557708623269,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,15000,1000,1000,980,0.98,999.999999999999,995.179211556734,0.995179211556735,0.259932310872986,0.258775550202739,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,16000,1000,1000,980,0.98,1000,995.157229541302,0.995157229541302,0.260170661261529,0.259449100213989,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,17000,1000,1000,980,0.98,1000,995.161136171034,0.995161136171034,0.260619612556707,0.2585911025601,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,18000,1000,1000,980,0.98,999.999999999999,995.207479720711,0.995207479720712,0.258559209377011,0.256599757430728,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,19000,1000,1000,980,0.98,1000,995.157810560987,0.995157810560986,0.261136809858484,0.258232300147836,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,20000,1000,1000,980,0.98,1000,995.184436700308,0.995184436700308,0.260024632663867,0.258197765485866,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,21000,1000,1000,980,0.98,999.999999999999,995.170205966942,0.995170205966944,0.260691573005359,0.259165747349721,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,22000,1000,1000,980,0.98,1000,995.20384024062,0.995203840240619,0.260137919166821,0.257644813475494,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,23000,1000,1000,980,0.98,1000,995.164828386143,0.995164828386142,0.260987216165058,0.258452250455264,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,24000,1000,1000,980,0.98,1000,995.152123300393,0.995152123300393,0.259546663057701,0.258732168787252,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,25000,1000,1000,980,0.98,1000,995.153785514315,0.995153785514314,0.262456406255856,0.259764583214581,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,26000,1000,1000,980,0.98,1000,995.18336442398,0.995183364423981,0.258782237434266,0.257643878679504,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,27000,1000,1000,980,0.98,999.999999999999,995.15306079222,0.995153060792221,0.263099029879665,0.261401964991466,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,28000,1000,1000,980,0.98,1000,995.162584379881,0.995162584379881,0.261061079045518,0.257718467576204,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,29000,1000,1000,980,0.98,1000,995.176497155982,0.995176497155982,0.2599575364708,0.25964071528225,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,30000,1000,1000,980,0.98,1000,995.173767669028,0.995173767669028,0.260505466293309,0.259449901546214,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,31000,1000,1000,980,0.98,1000,995.194440587629,0.995194440587629,0.258187075264966,0.257573651774083,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,32000,1000,1000,980,0.98,1000,995.165735192007,0.995165735192007,0.259586714274947,0.256686910838058,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,33000,1000,1000,980,0.98,1000,995.186692377096,0.995186692377096,0.258945971840345,0.256508592697342,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,34000,1000,1000,980,0.98,999.999999999999,995.158826405228,0.995158826405229,0.261964802697229,0.260922950542258,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,35000,1000,1000,980,0.98,1000,995.157089363229,0.995157089363229,0.260789211199431,0.259695791955762,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,36000,1000,1000,980,0.98,1000,995.168082133934,0.995168082133934,0.259629494064752,0.258361737756193,0,0,1e-10
"sparse_mixture",1,"low_rank_0995","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.995,37000,991,991,971,0.979818365287588,991,986.119246400859,0.995074920687043,0.261725968377084,0.261416531175263,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,0,1000,1000,996,0.996,1000,999.105462225831,0.999105462225831,0.232612096744755,0.228416292767982,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,1000,1000,1000,996,0.996,1000,999.099567859322,0.999099567859322,0.228587069664326,0.227761210660461,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,2000,1000,1000,996,0.996,1000,999.107800897858,0.999107800897858,0.234493745365288,0.230151239274888,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,3000,1000,1000,996,0.996,1000,999.106321004183,0.999106321004183,0.231927103442095,0.228335610193569,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,4000,1000,1000,996,0.996,1000,999.099440768034,0.999099440768034,0.23358512632215,0.229590506686362,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,5000,1000,1000,996,0.996,1000,999.095508529331,0.999095508529332,0.234406225539164,0.230858566667184,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,6000,1000,1000,996,0.996,999.999999999999,999.102407847839,0.99910240784784,0.231819601848329,0.229471251023764,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,7000,1000,1000,996,0.996,1000,999.0924412894,0.9990924412894,0.232376365130811,0.229067021799147,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,8000,1000,1000,996,0.996,999.999999999999,999.102724103295,0.999102724103296,0.232281484482537,0.229825430089271,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,9000,1000,1000,996,0.996,1000,999.104537460714,0.999104537460714,0.231102208397917,0.22900630609469,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,10000,1000,1000,996,0.996,1000,999.102099225704,0.999102099225703,0.233081865754076,0.228214826402455,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,11000,1000,1000,996,0.996,1000,999.114235182683,0.999114235182683,0.231219763831604,0.224292076876781,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,12000,1000,1000,996,0.996,1000,999.10084434323,0.999100844343229,0.23175701623584,0.228944524285703,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,13000,1000,1000,996,0.996,1000,999.106342168569,0.999106342168569,0.23101365200046,0.228940707247487,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,14000,1000,1000,996,0.996,1000,999.100109213375,0.999100109213374,0.233076112253371,0.230556759942143,0,0,1e-10
"sparse_mixture",1,"low_rank_0999","bd8e2c8148a0d9540dc20716455706beeb16fa86","0.2.0","block_low_rank_v1","low_rank",0.999,15000,1000,1000,996,0.996,999.999999999999,999.103088711253,0.999103088711254,0.231324622610547,0.230561267340704,0,0,1e-10
