"study","architecture","replicate","method","method_label","prior_class","model_specification","estimand_id","estimand_label","truth","truth_type","posterior_mean","posterior_sd","posterior_median","lower_95","upper_95","bias","absolute_error","squared_error","relative_error","covered_95","interval_width_95","n_posterior_draws","chain_count","draws_per_chain","status","reason"
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.370625919576204,0.0166944974687782,0.370104116951875,0.33866336338902,0.40424519517831,0.070625919576204,0.070625919576204,0.00498802051598443,0.23541973192068,FALSE,0.0655818317892896,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.883821900396078,0.024932777487918,0.883648630624258,0.835024865247427,0.933770721254703,-0.116178099603921,0.116178099603921,0.0134973508275787,-0.116178099603921,FALSE,0.0987458560072757,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.432987205321929,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00865592436229226,"realized_quantity",0.0281582452301176,0.0112557865650647,0.0260183122026341,0.0133407838343308,0.0547253225311773,0.0195023208678253,0.0195023208678253,0.000380340519231615,2.2530604533449,FALSE,0.0413845386968465,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.425200477646787,0.022142122808651,0.425457904259779,0.384007044705296,0.468696881814955,-0.00337095092464162,0.00337095092464162,1.13633101363422e-05,-0.00786555215749712,TRUE,0.0846898371096587,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.2925547883151,0.0116319146366448,0.292904840740272,0.269807734990664,0.314417261448582,-0.00744521168489964,0.00744521168489964,5.54311770329662e-05,-0.0248173722829988,TRUE,0.044609526457918,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.02769194091314,0.0207276055568353,1.02694175196738,0.988458291980042,1.07140736347562,0.0276919409131424,0.0276919409131424,0.000766843591536971,0.0276919409131424,TRUE,0.0829490714955803,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.432796218114613,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00865592436229226,"realized_quantity",0.00407555830352623,0.00061836788838473,0.00401777036146667,0.0030195561624658,0.00542654947775426,-0.00458036605876603,0.00458036605876603,2.09797532322958e-05,-0.529159667651377,FALSE,0.00240699331528846,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.454129422893994,0.0242279970679544,0.453556869089154,0.407965266524336,0.502639220202479,0.0255579943225656,0.0255579943225656,0.000653211073792296,0.0596353200859864,TRUE,0.094673953678143,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.312717694788906,0.0130056348190467,0.312586468463456,0.287007661280055,0.338358748571619,0.0127176947889056,0.0127176947889056,0.000161739760743757,0.0423923159630187,TRUE,0.0513510872915641,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.997580306048006,0.0219330248457101,0.997802843277875,0.954266313126435,1.04096488042015,-0.00241969395199382,0.00241969395199382,5.85491882131546e-06,-0.00241969395199382,TRUE,0.0866985672937146,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.432796218114613,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00865592436229226,"realized_quantity",0.0137751237629465,0.00406841321981496,0.0129898942928211,0.00814901598995506,0.0240689071018889,0.00511919940065428,0.00511919940065428,2.62062025036591e-05,0.591409904522157,TRUE,0.0159198911119338,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.44950330916877,0.0257935918274173,0.44933118802946,0.402916310095201,0.505669123426492,0.0209318805973416,0.0209318805973416,0.000438143625341365,0.0488410547271303,TRUE,0.102752813331291,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.309218988699981,0.0142658962155078,0.30883414387558,0.283578615575276,0.338732650029187,0.00921898869998139,0.00921898869998139,8.49897526503846e-05,0.0307299623332713,TRUE,0.0551540344539109,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.00362116945668,0.0223254197429066,1.00339689276617,0.959488882241933,1.04492343898298,0.00362116945668367,0.00362116945668367,1.31128682340187e-05,0.00362116945668367,TRUE,0.0854345567410434,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.432796218114613,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00865592436229226,"realized_quantity",0.00494681770628389,0.000764822306844716,0.0048812157366068,0.0036604582192139,0.00658404831355555,-0.00370910665600837,0.00370910665600837,1.37574721856456e-05,-0.42850497540925,FALSE,0.00292359009434165,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.582138824145268,0.0321276695657023,0.581437367360895,0.519609355047082,0.646026194891272,0.153567395573839,0.153567395573839,0.0235829449833321,0.358323923005625,FALSE,0.126416839844191,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.400719356481384,0.0181351363893112,0.400587491334209,0.365285670829196,0.43643631215844,0.100719356481384,0.100719356481384,0.0101443887700241,0.33573118827128,FALSE,0.071150641329244,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.870189627717182,0.0272393724137438,0.870461885762268,0.815015732458671,0.922586662499688,-0.129810372282818,0.129810372282818,0.0168507327522039,-0.129810372282818,FALSE,0.107570930041017,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.432796218114613,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00880511534035686,"realized_quantity",0.0241003502297011,0.00975309122018272,0.0220788100888762,0.0125372621686723,0.0484074456632042,0.0152952348893442,0.0152952348893442,0.000233944210320212,1.73708512587461,FALSE,0.0358701834945319,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.412079706312694,0.020845701753665,0.412542177830407,0.369100535673092,0.45223036194467,-0.0164917222587351,0.0164917222587351,0.000271976903059258,-0.0384806852703818,TRUE,0.0831298262715778,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.28745194717271,0.0112987748952245,0.287394048596969,0.264421091032688,0.308246606498673,-0.0125480528272897,0.0125480528272897,0.000157453629756453,-0.0418268427576324,TRUE,0.0438255154659849,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.02104063987283,0.0206980551537662,1.02093017867939,0.980817113376293,1.06255995255574,0.0210406398728324,0.0210406398728324,0.000442708526258227,0.0210406398728324,TRUE,0.0817428391794489,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.440255767017843,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00880511534035686,"realized_quantity",0.00393867480928054,0.000567177108718238,0.00389352348822535,0.00298597267657642,0.00523898918858332,-0.00486644053107632,0.00486644053107632,2.36822434425023e-05,-0.55268333723827,FALSE,0.0022530165120069,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.443555791208307,0.0236096258491068,0.442914437518758,0.399089784853603,0.490283643919521,0.0149843626368782,0.0149843626368782,0.000224531123633471,0.0349635128193824,TRUE,0.0911938590659177,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.309423074673022,0.0128462835595827,0.309277369218082,0.284800116154793,0.334731594554915,0.009423074673022,0.009423074673022,8.87943362933487e-05,0.0314102489100733,TRUE,0.0499314784001221,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.989451236757616,0.0214485517322985,0.989309248603976,0.947784245348455,1.0317121320738,-0.0105487632423841,0.0105487632423841,0.000111276405943873,-0.0105487632423841,TRUE,0.083927886725344,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.440255767017843,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00880511534035686,"realized_quantity",0.0123729981548568,0.0032866778191988,0.0118399380727213,0.00750354367945681,0.0205858845518263,0.00356788281449993,0.00356788281449993,1.2729787778004e-05,0.405205687442515,TRUE,0.0130823408723695,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.439415061672888,0.0247417536785604,0.439225924347748,0.394480786139044,0.488456841101022,0.0108436331014591,0.0108436331014591,0.000117584378839059,0.0253018105700712,TRUE,0.093976054961978,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.306327776634767,0.0138688970602541,0.305961302856784,0.280016721883983,0.334404202593156,0.00632777663476702,0.00632777663476702,4.00407571395035e-05,0.0210925887825567,TRUE,0.0543874807091738,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",0.994543523348085,0.0224624358206934,0.995077209057848,0.950802919850271,1.03929694264218,-0.00545647665191484,0.00545647665191484,2.97731374528918e-05,-0.00545647665191484,TRUE,0.0884940227919095,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.440255767017843,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00880511534035686,"realized_quantity",0.00482375465090988,0.00076030582357945,0.00477311012209991,0.00355115568748989,0.00648569358338884,-0.00398136068944698,0.00398136068944698,1.58512329394737e-05,-0.452164512962032,FALSE,0.00293453789589895,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.577716438420292,0.0326656672699561,0.577076474683218,0.515900695516066,0.643649548955528,0.149145009848863,0.149145009848863,0.0222442339628175,0.34800502298068,FALSE,0.127748853439463,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.402960729781068,0.0184308947080272,0.402903158889777,0.366937939462563,0.439459606363681,0.102960729781068,0.102960729781068,0.01060091187705,0.343202432603559,FALSE,0.0725216669011182,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.855503858209374,0.0268406868314659,0.855720876445013,0.802309920183697,0.908193564820198,-0.144496141790626,0.144496141790626,0.0208791349923766,-0.144496141790626,FALSE,0.105883644636501,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.440255767017843,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00840533445052469,"realized_quantity",0.0255702664480951,0.00990100052899156,0.0232316341265823,0.0126712672316204,0.0510176116200356,0.0171649319975704,0.0171649319975704,0.000294634890481216,2.04214741228993,FALSE,0.0383463443884152,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.421779663592236,0.0236549306456767,0.421834333674636,0.375139109550378,0.467989093842131,-0.00679176497919304,0.00679176497919304,4.6128071532593e-05,-0.0158474516181171,TRUE,0.0928499842917534,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.291138333278063,0.0126695939776358,0.291347387467609,0.265009963538705,0.314748567947603,-0.00886166672193722,0.00886166672193722,7.85291370906896e-05,-0.0295388890731241,TRUE,0.0497386044088982,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.02636240906821,0.0214854436490329,1.02594799834467,0.984465287915892,1.06897527547665,0.0263624090682122,0.0263624090682122,0.000694976611879756,0.0263624090682122,TRUE,0.0845099875607557,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.420266722526235,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00840533445052469,"realized_quantity",0.0039394466212564,0.000618250725015493,0.0038806282557281,0.00291002289334696,0.00533217638661501,-0.00446588782926829,0.00446588782926829,1.99441541036067e-05,-0.531315898915779,FALSE,0.00242215349326805,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.456188746312683,0.0242973796894593,0.455527037893432,0.410299700700281,0.503575573405632,0.0276173177412541,0.0276173177412541,0.000762716239221391,0.0644404080629263,TRUE,0.093275872705351,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.315200774707246,0.0130581437479537,0.315281976583067,0.289571053428594,0.340192929971497,0.0152007747072458,0.0152007747072458,0.000231063551700443,0.0506692490241526,TRUE,0.0506218765429035,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.990620486049369,0.0221434659213529,0.990508758721819,0.948349772540818,1.03471055745189,-0.00937951395063086,0.00937951395063086,8.79752819500789e-05,-0.00937951395063086,TRUE,0.0863607849110708,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.420266722526235,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00840533445052469,"realized_quantity",0.0148891590427427,0.00468502972696166,0.0140198173448795,0.00850687061948924,0.0263867258089546,0.00648382459221801,0.00648382459221801,4.2039981342651e-05,0.771394003460893,FALSE,0.0178798551894653,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.465319009265644,0.0256231346906139,0.46417981999485,0.415945139691006,0.514682576950897,0.0367475806942152,0.0367475806942152,0.00135038468687786,0.0857443549531688,TRUE,0.0987374372598906,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.321222138442515,0.0137718491826162,0.32047670781925,0.293887668742049,0.348003342749229,0.0212221384425147,0.0212221384425147,0.000450379160073262,0.0707404614750492,TRUE,0.0541156740071793,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",0.982729853669676,0.0221302321725867,0.982511752973303,0.940162750004446,1.02603151271028,-0.0172701463303238,0.0172701463303238,0.000298257954270795,-0.0172701463303238,TRUE,0.0858687627058307,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.420266722526235,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00840533445052469,"realized_quantity",0.00521596045816571,0.000792974746035812,0.0051418790869426,0.00387748365529479,0.00700394282004286,-0.00318937399235898,0.00318937399235898,1.01721064631359e-05,-0.379446411220423,FALSE,0.00312645916474807,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.599845841742046,0.0323099680919224,0.599134240243714,0.536292480343425,0.664511520203383,0.171274413170617,0.171274413170617,0.0293349246069392,0.399640297398106,FALSE,0.128219039859958,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.414328477157499,0.0179482158556845,0.414175099109028,0.37834983671129,0.449422029580357,0.114328477157499,0.114328477157499,0.0130710006891528,0.381094923858331,FALSE,0.071072192869067,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.84749404057734,0.0266384039955942,0.847281729198165,0.796069245756187,0.9000137693677,-0.152505959422661,0.152505959422661,0.0232580676594262,-0.152505959422661,FALSE,0.103944523611514,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.420266722526235,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
