"study","architecture","replicate","method","method_label","prior_class","model_specification","estimand_id","estimand_label","truth","truth_type","posterior_mean","posterior_sd","posterior_median","lower_95","upper_95","bias","absolute_error","squared_error","relative_error","covered_95","interval_width_95","n_posterior_draws","chain_count","draws_per_chain","status","reason"
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.370932181632578,0.0168941700311792,0.370789824409658,0.337339783186598,0.40423380720301,0.0709321816325778,0.0709321816325778,0.00503137439115701,0.236440605441926,FALSE,0.0668940240164117,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.88429189251563,0.0252322439703091,0.883787016374453,0.835427499520393,0.935333629794234,-0.115708107484369,0.115708107484369,0.0133883661376143,-0.115708107484369,FALSE,0.0999061302738415,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.432987205321929,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00865592436229226,"realized_quantity",0.0281582452301176,0.0112557865650647,0.0260183122026341,0.0133407838343308,0.0547253225311773,0.0195023208678253,0.0195023208678253,0.000380340519231615,2.2530604533449,FALSE,0.0413845386968465,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.425200477646787,0.022142122808651,0.425457904259779,0.384007044705296,0.468696881814954,-0.00337095092464162,0.00337095092464162,1.13633101363422e-05,-0.00786555215749712,TRUE,0.0846898371096581,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.2925547883151,0.0116319146366448,0.292904840740272,0.269807734990664,0.314417261448582,-0.00744521168489964,0.00744521168489964,5.54311770329662e-05,-0.0248173722829988,TRUE,0.0446095264579182,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.02769194091314,0.0207276055568353,1.02694175196738,0.988458291980042,1.07140736347562,0.0276919409131424,0.0276919409131424,0.000766843591536971,0.0276919409131424,TRUE,0.0829490714955803,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.432796218114613,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00865592436229226,"realized_quantity",0.0041581262262041,0.000623112628436495,0.00410563187409527,0.00308719352841353,0.00553000507706117,-0.00449779813608816,0.00449779813608816,2.02301880729981e-05,-0.519620776226036,FALSE,0.00244281154864764,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.454785625265574,0.0241244871934545,0.45457932740529,0.408172324345035,0.502703251622814,0.0262141966941452,0.0262141966941452,0.000687184108319331,0.0611664589530054,TRUE,0.0945309272777795,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.312922454673208,0.0130054668691571,0.312905290724249,0.287627261177545,0.338263203104229,0.0129224546732078,0.0129224546732078,0.00016698983478111,0.0430748489106927,TRUE,0.0506359419266834,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.998083483190464,0.0219697191927459,0.997982111238209,0.955891049737973,1.04160556133157,-0.00191651680953631,0.00191651680953631,3.67303668123522e-06,-0.00191651680953631,TRUE,0.0857145115936004,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.432796218114613,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00865592436229226,"realized_quantity",0.0137751237629465,0.00406841321981496,0.0129898942928211,0.00814901598995506,0.0240689071018889,0.00511919940065428,0.00511919940065428,2.62062025036591e-05,0.591409904522157,TRUE,0.0159198911119338,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.44950330916877,0.0257935918274173,0.44933118802946,0.402916310095201,0.505669123426492,0.0209318805973416,0.0209318805973416,0.000438143625341365,0.0488410547271303,TRUE,0.102752813331291,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.309218988699981,0.0142658962155078,0.30883414387558,0.283578615575276,0.338732650029187,0.00921898869998139,0.00921898869998139,8.49897526503846e-05,0.0307299623332713,TRUE,0.0551540344539109,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.00362116945668,0.0223254197429066,1.00339689276617,0.959488882241933,1.04492343898298,0.00362116945668367,0.00362116945668367,1.31128682340187e-05,0.00362116945668367,TRUE,0.0854345567410435,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.432796218114613,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00865592436229226,"realized_quantity",0.00499674057453707,0.000770039631141601,0.00492540033119007,0.0037333652651599,0.00674727770676334,-0.00365918378775518,0.00365918378775518,1.33896259925704e-05,-0.422737495685113,FALSE,0.00301391244160345,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.582920507665401,0.0318441802702558,0.582167959845872,0.521512449196054,0.645618541685013,0.154349079093972,0.154349079093972,0.0238236382171573,0.360147851219269,FALSE,0.124106092488959,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.401074376143064,0.0180058647898032,0.401214571512374,0.365760234426248,0.43630417890343,0.101074376143064,0.101074376143064,0.0102160295127097,0.336914587143548,FALSE,0.0705439444771825,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.870091176433094,0.0273471095741253,0.869372765262131,0.817401103835388,0.925207884253687,-0.129908823566906,0.129908823566906,0.0168763024405375,-0.129908823566906,FALSE,0.107806780418299,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",3,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.432796218114613,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00880511534035686,"realized_quantity",0.0241003502297011,0.00975309122018272,0.0220788100888762,0.0125372621686723,0.0484074456632042,0.0152952348893442,0.0152952348893442,0.000233944210320212,1.73708512587461,FALSE,0.0358701834945319,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.412079706312694,0.020845701753665,0.412542177830407,0.369100535673092,0.45223036194467,-0.0164917222587351,0.0164917222587351,0.000271976903059258,-0.0384806852703818,TRUE,0.0831298262715778,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.28745194717271,0.0112987748952245,0.287394048596969,0.264421091032688,0.308246606498673,-0.0125480528272897,0.0125480528272897,0.000157453629756453,-0.0418268427576324,TRUE,0.0438255154659849,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.02104063987283,0.0206980551537662,1.02093017867939,0.980817113376293,1.06255995255574,0.0210406398728324,0.0210406398728324,0.000442708526258227,0.0210406398728324,TRUE,0.0817428391794489,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.440255767017843,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00880511534035686,"realized_quantity",0.00399802057682543,0.000603075739610268,0.00394130936065468,0.00298218603307332,0.00532959787557659,-0.00480709476353143,0.00480709476353143,2.31081600655713e-05,-0.545943417856081,FALSE,0.00234741184250327,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.443881159988093,0.0235981607435568,0.443577551078817,0.39866976872038,0.490777339991376,0.0153097314166646,0.0153097314166646,0.000234387876050407,0.035722706638884,TRUE,0.0921075712709961,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.309421066512268,0.0129244457580287,0.309389437598964,0.284572314069668,0.334880251740242,0.00942106651226793,0.00942106651226793,8.87564942285762e-05,0.0314035550408931,TRUE,0.0503079376705741,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.990203222395992,0.0217427574762626,0.989764914999929,0.949011673959127,1.03367061598605,-0.0097967776040081,0.0097967776040081,9.59768514223947e-05,-0.0097967776040081,TRUE,0.0846589420269203,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.440255767017843,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00880511534035686,"realized_quantity",0.0123729981548568,0.0032866778191988,0.0118399380727213,0.00750354367945681,0.0205858845518263,0.00356788281449993,0.00356788281449993,1.2729787778004e-05,0.405205687442515,TRUE,0.0130823408723695,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.439415061672888,0.0247417536785604,0.439225924347749,0.394480786139044,0.488456841101022,0.0108436331014591,0.0108436331014591,0.000117584378839059,0.0253018105700712,TRUE,0.0939760549619781,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.306327776634767,0.0138688970602541,0.305961302856784,0.280016721883983,0.334404202593156,0.00632777663476702,0.00632777663476702,4.00407571395035e-05,0.0210925887825567,TRUE,0.0543874807091738,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",0.994543523348085,0.0224624358206934,0.995077209057848,0.950802919850271,1.03929694264218,-0.00545647665191484,0.00545647665191484,2.97731374528918e-05,-0.00545647665191484,TRUE,0.0884940227919095,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.440255767017843,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00880511534035686,"realized_quantity",0.00486765828662337,0.000734389154084214,0.00480450558440225,0.00360900331583546,0.00652477627064295,-0.00393745705373349,0.00393745705373349,1.55035680499956e-05,-0.447178361842323,FALSE,0.00291577295480749,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.57856502093757,0.0321436754879544,0.578573191448295,0.516012452040483,0.642422106791694,0.149993592366141,0.149993592366141,0.0224980777509001,0.349985048854329,FALSE,0.126409654751211,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.403575829731531,0.0183679874382164,0.4036627620711,0.367279422240573,0.43968689608315,0.103575829731531,0.103575829731531,0.0107279525045751,0.345252765771771,FALSE,0.0724074738425763,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.85463437572086,0.0275115980185989,0.854672626523571,0.8004540672393,0.909268060872363,-0.14536562427914,0.14536562427914,0.0211311647220642,-0.14536562427914,FALSE,0.108813993633063,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.440255767017843,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00840533445052469,"realized_quantity",0.0255702664480951,0.00990100052899156,0.0232316341265823,0.0126712672316204,0.0510176116200356,0.0171649319975704,0.0171649319975704,0.000294634890481216,2.04214741228993,FALSE,0.0383463443884152,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.421779663592236,0.0236549306456767,0.421834333674636,0.375139109550378,0.467989093842131,-0.00679176497919304,0.00679176497919304,4.6128071532593e-05,-0.0158474516181171,TRUE,0.0928499842917534,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.291138333278063,0.0126695939776358,0.291347387467609,0.265009963538705,0.314748567947603,-0.00886166672193722,0.00886166672193722,7.85291370906896e-05,-0.0295388890731241,TRUE,0.0497386044088982,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.02636240906821,0.0214854436490329,1.02594799834467,0.984465287915892,1.06897527547665,0.0263624090682122,0.0263624090682122,0.000694976611879756,0.0263624090682122,TRUE,0.0845099875607557,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.420266722526235,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00840533445052469,"realized_quantity",0.00395108675072207,0.000582314936909904,0.00391218238347559,0.00294915247591889,0.00522205477103255,-0.00445424769980262,0.00445424769980262,1.9840322571197e-05,-0.529931048671665,FALSE,0.00227290229511366,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.455808633540126,0.0243197917910062,0.455762515289469,0.409399141482086,0.503497111064788,0.0272372049686971,0.0272372049686971,0.00074186533450682,0.0635534782602933,TRUE,0.0940979695827029,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.31489470694182,0.0132238847072774,0.315012824870518,0.288612004806411,0.34035362882394,0.0148947069418199,0.0148947069418199,0.000221852294882699,0.0496490231393998,TRUE,0.0517416240175287,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.991217378728294,0.0223516689335839,0.990664589042834,0.948598845626979,1.03583725002315,-0.00878262127170581,0.00878262127170581,7.71344364022195e-05,-0.00878262127170581,TRUE,0.0872384043961677,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.420266722526235,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00840533445052469,"realized_quantity",0.0148891590427427,0.00468502972696166,0.0140198173448795,0.00850687061948924,0.0263867258089546,0.00648382459221801,0.00648382459221801,4.2039981342651e-05,0.771394003460893,FALSE,0.0178798551894653,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.465319009265644,0.0256231346906139,0.46417981999485,0.415945139691006,0.514682576950897,0.0367475806942152,0.0367475806942152,0.00135038468687786,0.0857443549531688,TRUE,0.0987374372598906,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.321222138442515,0.0137718491826162,0.32047670781925,0.293887668742049,0.348003342749229,0.0212221384425147,0.0212221384425147,0.000450379160073262,0.0707404614750492,TRUE,0.0541156740071793,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",0.982729853669676,0.0221302321725867,0.982511752973303,0.940162750004446,1.02603151271028,-0.0172701463303238,0.0172701463303238,0.000298257954270795,-0.0172701463303238,TRUE,0.0858687627058307,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.420266722526235,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00840533445052469,"realized_quantity",0.00530148349847121,0.000830138787537974,0.00522641622858717,0.00391728860171034,0.00714807820310584,-0.00310385095205348,0.00310385095205348,9.63389073256331e-06,-0.36927155847555,FALSE,0.0032307896013955,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.600757722319742,0.0322116648566071,0.600178247005491,0.53888422582214,0.666231646596845,0.172186293748313,0.172186293748313,0.0296481197547803,0.401768018746064,FALSE,0.127347420774705,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.414814228540622,0.0178312614753448,0.41475743724786,0.380043515006838,0.450463490617561,0.114814228540622,0.114814228540622,0.0131823070753782,0.382714095135408,FALSE,0.0704199756107228,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.847091663417174,0.0266872503459529,0.846793133658187,0.795296410513982,0.899705116347647,-0.152908336582826,0.152908336582826,0.0233809593965267,-0.152908336582826,FALSE,0.104408705833665,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.420266722526235,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
